PRHUNT,ZOHUNT,AOU,YEAR,A-F,A-M,A-NA,A-U,I-F,I-M,I-NA,I-U,NA-M,NA-NA,NA-U,U-F,U-M,U-NA,U-U
AB,1,1350,1989,12,3,0,0,25,17,0,0,0,0,0,1,0,0,0
AB,1,1350,1990,2,3,0,1,18,13,0,0,0,0,0,0,0,0,0
AB,1,1350,1991,2,3,0,0,6,11,0,0,0,0,0,0,1,0,4
AB,1,1350,1992,4,6,0,0,21,15,0,0,0,0,0,0,0,0,0
AB,1,1350,1993,3,3,0,0,32,24,0,0,0,0,0,1,0,0,0
AB,1,1350,1994,13,4,0,0,41,22,0,0,0,0,0,0,0,0,0
AB,1,1350,1995,5,6,0,0,12,13,0,0,0,0,0,0,0,0,0
AB,1,1350,1996,3,5,0,0,18,24,0,0,0,0,0,0,0,0,1
AB,1,1350,1997,1,8,0,0,51,43,0,0,0,0,0,0,0,0,0
AB,1,1350,1998,5,9,0,0,26,17,0,0,0,0,0,0,0,0,0
AB,1,1350,1999,6,8,0,0,18,23,0,0,0,0,0,0,0,0,2
AB,1,1350,2000,4,6,0,0,21,7,0,0,0,0,0,0,0,0,0
AB,1,1350,2001,1,3,0,0,19,13,0,0,0,0,0,0,0,0,0
AB,1,1350,2002,7,2,0,0,24,17,0,0,0,0,0,0,0,0,0
AB,1,1350,2003,1,1,0,0,27,15,0,0,0,0,0,0,0,0,0
AB,1,1350,2004,5,6,0,0,19,12,0,0,0,0,0,0,0,0,0
AB,1,1350,2005,3,8,0,0,20,21,0,0,0,0,0,0,0,0,0
AB,1,1350,2006,4,4,0,0,21,16,0,0,0,0,0,0,0,0,0
AB,1,1350,2007,4,2,0,0,21,28,0,0,0,0,0,0,0,0,2
AB,1,1350,2008,7,5,0,0,39,46,0,0,0,0,0,0,0,0,1
AB,1,1350,2009,11,10,0,0,28,23,0,0,0,0,0,0,0,0,0
AB,1,1350,2010,2,5,0,0,27,28,0,0,0,0,0,0,0,0,1
AB,1,1350,2011,4,0,0,0,23,17,0,0,0,0,0,0,0,0,1
AB,1,1350,2012,2,4,0,0,14,7,0,0,0,0,0,0,0,0,1
AB,1,1350,2013,3,1,0,0,11,5,0,0,0,0,0,0,0,0,0
AB,1,1350,2014,5,1,0,0,28,25,0,0,0,0,0,0,0,0,1
AB,1,1350,2015,2,6,0,0,16,13,0,0,0,0,0,0,0,0,5
AB,1,1350,2016,3,3,0,0,11,11,0,0,0,0,0,0,0,0,0
AB,1,1350,2017,2,0,0,0,18,8,0,0,0,0,0,0,0,0,0
AB,1,1350,2018,2,0,0,0,14,15,0,0,0,0,0,0,0,0,0
AB,1,1350,2019,3,4,0,0,7,9,0,0,0,0,0,0,0,0,0
AB,1,1350,2020,1,1,0,0,12,12,0,0,0,0,0,0,0,0,0
AB,1,1350,2021,0,1,0,0,5,7,0,0,0,0,0,0,0,0,0
AB,1,1350,2022,0,1,0,0,5,8,0,0,0,0,0,0,0,0,0
AB,1,1350,2023,1,2,0,0,8,7,0,0,0,0,0,0,0,0,0
AB,1,1350,2024,0,1,0,0,9,6,0,0,0,0,0,0,0,0,0
AB,1,1370,1976,3,4,0,0,26,20,0,0,0,0,0,0,0,0,3
AB,1,1370,1977,0,1,0,0,13,17,0,0,0,0,0,0,1,0,29
AB,1,1370,1978,4,0,0,0,12,11,0,0,0,0,0,0,0,0,2
AB,1,1370,1979,0,1,0,0,18,18,0,0,0,0,0,0,0,0,1
AB,1,1370,1980,6,4,0,0,24,20,0,0,0,0,0,0,0,0,5
AB,1,1370,1981,5,3,0,0,13,14,0,0,0,0,0,0,0,0,3
AB,1,1370,1982,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
AB,1,1370,1983,4,2,0,0,11,9,0,0,0,0,0,0,0,0,0
AB,1,1370,1984,2,3,0,0,18,16,0,0,0,0,0,1,0,0,0
AB,1,1370,1985,0,1,0,0,17,17,0,0,0,0,0,1,0,0,0
AB,1,1370,1986,1,1,0,0,13,16,0,0,0,0,0,0,0,0,0
AB,1,1370,1987,3,1,0,0,17,27,0,0,0,0,0,0,0,0,0
AB,1,1370,1988,5,3,0,0,10,16,0,0,0,0,0,0,0,0,0
AB,1,1370,1989,1,1,0,0,13,23,0,0,0,0,0,0,0,0,0
AB,1,1370,1990,1,1,0,0,15,9,0,0,0,0,0,0,0,0,0
AB,1,1370,1991,0,2,0,0,7,4,0,0,0,0,0,0,0,0,1
AB,1,1370,1992,2,1,0,0,11,10,0,0,0,0,0,0,0,0,0
AB,1,1370,1993,2,2,0,0,12,19,0,0,0,0,0,0,0,0,0
AB,1,1370,1994,4,12,0,0,17,15,0,0,0,0,0,0,0,0,0
AB,1,1370,1995,0,3,0,0,7,11,0,0,0,0,0,0,0,0,0
AB,1,1370,1996,3,8,0,0,25,16,0,0,0,0,0,0,0,0,0
AB,1,1370,1997,8,2,0,0,18,15,0,0,0,0,0,0,0,0,0
AB,1,1370,1998,5,4,0,0,11,9,0,0,0,0,0,0,0,0,0
AB,1,1370,1999,2,3,0,0,7,8,0,1,0,0,0,0,0,0,0
AB,1,1370,2000,4,6,0,0,5,9,0,0,0,0,0,0,0,0,0
AB,1,1370,2001,3,5,0,0,9,10,0,0,0,0,0,1,0,0,0
AB,1,1370,2002,5,4,0,0,9,16,0,0,0,0,0,0,0,0,0
AB,1,1370,2003,0,6,0,0,8,12,0,0,0,0,0,0,0,0,0
AB,1,1370,2004,1,6,0,0,18,9,0,0,0,0,0,0,0,0,0
AB,1,1370,2005,1,1,0,0,7,25,0,0,0,0,0,1,0,0,1
AB,1,1370,2006,3,6,0,0,13,8,0,0,0,0,0,0,0,0,0
AB,1,1370,2007,6,13,0,0,9,14,0,0,0,0,0,0,0,0,0
AB,1,1370,2008,6,6,0,0,13,12,0,0,0,0,0,0,0,0,0
AB,1,1370,2009,2,5,0,0,16,13,0,0,0,0,0,0,0,0,0
AB,1,1370,2010,4,3,0,0,7,4,0,0,0,0,0,0,0,0,0
AB,1,1370,2011,1,2,0,0,10,6,0,0,0,0,0,0,0,0,0
AB,1,1370,2012,3,2,0,0,5,9,0,0,0,0,0,0,0,0,0
AB,1,1370,2013,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0
AB,1,1370,2014,0,1,0,0,14,12,0,0,0,0,0,0,0,0,0
AB,1,1370,2015,0,4,0,0,10,8,0,0,0,0,0,0,0,0,0
AB,1,1370,2016,1,3,0,0,7,8,0,0,0,0,0,0,0,0,0
AB,1,1370,2017,0,2,0,0,2,4,0,0,0,0,0,0,0,0,0
AB,1,1370,2018,1,3,0,0,11,10,0,0,0,0,0,0,0,0,0
AB,1,1370,2019,0,1,0,0,5,13,0,0,0,0,0,0,0,0,0
AB,1,1370,2020,0,1,0,0,2,3,0,0,0,0,0,0,0,0,0
AB,1,1370,2021,1,3,0,0,5,5,0,0,0,0,0,0,0,0,0
AB,1,1370,2022,2,2,0,0,6,1,0,0,0,0,0,1,0,0,0
AB,1,1370,2023,0,3,0,0,5,4,0,0,0,0,0,0,0,0,0
AB,1,1370,2024,0,4,0,0,8,6,0,0,0,0,0,0,0,0,0
AB,1,1390,1976,8,2,0,0,24,19,0,1,0,0,0,0,0,0,4
AB,1,1390,1977,3,1,0,0,11,5,0,0,0,0,0,0,0,0,12
AB,1,1390,1978,0,1,0,0,0,3,0,0,0,0,0,0,0,0,3
AB,1,1390,1979,0,3,0,0,4,3,0,0,0,0,0,0,0,0,1
AB,1,1390,1980,3,2,0,0,9,11,0,0,0,0,0,1,0,0,9
AB,1,1390,1981,2,1,0,0,8,6,0,0,0,0,0,1,2,0,6
AB,1,1390,1982,1,0,0,0,1,1,0,0,0,0,0,0,0,0,3
AB,1,1390,1983,1,2,0,0,8,8,0,0,0,0,0,0,0,0,0
AB,1,1390,1984,2,0,0,0,17,9,0,0,0,0,0,1,1,0,2
AB,1,1390,1985,2,1,0,0,17,12,0,0,0,0,0,0,0,0,0
AB,1,1390,1986,1,1,0,0,9,12,0,1,0,0,0,0,0,0,0
AB,1,1390,1987,5,0,0,0,16,17,0,0,0,0,0,0,0,0,0
AB,1,1390,1988,1,1,0,0,5,6,0,1,0,0,0,0,0,0,0
AB,1,1390,1989,3,0,0,0,12,23,0,0,0,0,0,0,2,0,0
AB,1,1390,1990,4,0,0,0,5,6,0,0,0,0,0,0,0,0,0
AB,1,1390,1991,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1
AB,1,1390,1992,2,1,0,0,10,7,0,1,0,0,0,2,1,0,1
AB,1,1390,1993,5,2,0,0,7,6,0,0,0,0,0,0,0,0,0
AB,1,1390,1994,4,3,0,0,8,6,0,0,0,0,0,0,0,0,0
AB,1,1390,1995,1,3,0,0,8,3,0,1,0,0,0,0,0,0,0
AB,1,1390,1996,3,2,0,0,14,11,0,0,0,0,0,0,0,0,0
AB,1,1390,1997,0,2,0,0,17,7,0,0,0,0,0,0,0,0,0
AB,1,1390,1998,2,4,0,0,4,5,0,0,0,0,0,0,0,0,0
AB,1,1390,1999,2,2,0,0,3,5,0,0,0,0,0,0,0,0,1
AB,1,1390,2000,2,2,0,0,2,6,0,0,0,0,0,0,0,0,0
AB,1,1390,2001,3,5,0,0,6,6,0,0,0,0,0,0,0,0,0
AB,1,1390,2002,6,1,0,0,5,7,0,0,0,0,0,0,0,0,0
AB,1,1390,2003,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0
AB,1,1390,2004,1,1,0,0,8,6,0,1,0,0,0,0,0,0,2
AB,1,1390,2005,2,0,0,0,4,10,0,0,0,0,0,0,0,0,0
AB,1,1390,2006,2,0,0,0,5,2,0,1,0,0,0,0,0,0,0
AB,1,1390,2007,2,1,0,0,7,3,0,0,0,0,0,0,0,0,0
AB,1,1390,2008,5,5,0,0,8,9,0,0,0,0,0,0,0,0,0
AB,1,1390,2009,1,2,0,0,3,3,0,0,0,0,0,0,0,0,0
AB,1,1390,2010,1,2,0,0,10,6,0,0,0,0,0,0,0,0,0
AB,1,1390,2011,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0
AB,1,1390,2012,2,0,0,0,5,6,0,0,0,0,0,0,0,0,0
AB,1,1390,2013,0,1,0,0,2,1,0,1,0,0,0,0,0,0,0
AB,1,1390,2014,0,1,0,0,9,3,0,1,0,0,0,0,0,0,0
AB,1,1390,2015,0,0,0,0,5,3,0,1,0,0,0,0,1,0,1
AB,1,1390,2016,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0
AB,1,1390,2017,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
AB,1,1390,2018,0,2,0,0,5,1,0,1,0,0,0,0,0,0,0
AB,1,1390,2019,1,2,0,0,3,2,0,0,0,0,0,0,0,0,0
AB,1,1390,2020,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0
AB,1,1390,2021,6,2,0,0,9,4,0,1,0,0,0,0,0,0,1
AB,1,1390,2022,0,1,0,0,6,2,0,0,0,0,0,0,0,0,0
AB,1,1390,2023,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0
AB,1,1390,2024,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
AB,1,1400,1976,4,1,0,0,16,31,0,0,0,0,0,0,0,0,2
AB,1,1400,1977,5,0,0,0,6,12,0,0,0,0,0,0,1,0,9
AB,1,1400,1978,1,0,0,0,3,2,0,0,0,0,0,0,0,0,1
AB,1,1400,1979,3,1,0,0,7,7,0,0,0,0,0,0,0,0,2
AB,1,1400,1980,3,1,0,0,27,18,0,0,0,0,0,0,0,0,8
AB,1,1400,1981,4,1,0,0,11,11,0,0,0,0,0,0,0,0,1
AB,1,1400,1982,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
AB,1,1400,1983,2,0,0,0,11,18,0,0,0,0,0,0,0,0,0
AB,1,1400,1984,2,2,0,0,13,15,0,0,0,0,0,0,0,0,0
AB,1,1400,1985,1,0,0,0,13,16,0,0,0,0,0,0,1,0,0
AB,1,1400,1986,3,0,0,0,10,15,0,0,0,0,0,0,0,0,0
AB,1,1400,1987,0,3,0,0,7,3,0,0,0,0,0,1,0,0,0
AB,1,1400,1988,1,2,0,0,3,4,0,0,0,0,0,0,0,0,0
AB,1,1400,1989,2,3,0,0,12,15,0,0,0,0,0,0,1,0,0
AB,1,1400,1990,0,1,0,0,9,7,0,0,0,0,0,0,0,0,0
AB,1,1400,1991,0,1,0,0,3,4,0,0,0,0,0,0,0,0,0
AB,1,1400,1992,1,1,0,0,4,11,0,0,0,0,0,0,0,0,0
AB,1,1400,1993,0,1,0,0,9,9,0,0,0,0,0,0,0,0,0
AB,1,1400,1994,1,2,0,0,5,5,0,0,0,0,0,1,0,0,0
AB,1,1400,1995,2,1,0,0,4,4,0,0,0,0,0,0,0,0,0
AB,1,1400,1996,1,0,0,0,13,17,0,0,0,0,0,0,0,0,0
AB,1,1400,1997,2,0,0,0,16,23,0,0,0,0,0,0,1,0,0
AB,1,1400,1998,2,6,0,0,13,10,0,0,0,0,0,0,0,0,1
AB,1,1400,1999,2,0,0,0,7,8,0,0,0,0,0,0,0,0,0
AB,1,1400,2000,0,4,0,0,4,5,0,0,0,0,0,0,0,0,0
AB,1,1400,2001,5,1,0,0,6,1,0,0,0,0,0,0,0,0,0
AB,1,1400,2002,4,0,0,0,8,10,0,0,0,0,0,0,0,0,0
AB,1,1400,2003,1,0,0,0,19,18,0,0,0,0,0,0,0,0,0
AB,1,1400,2004,2,2,0,0,16,7,0,0,0,0,0,0,0,0,0
AB,1,1400,2005,1,0,0,0,10,5,0,0,0,0,0,2,0,0,0
AB,1,1400,2006,1,1,0,0,9,13,0,0,0,0,0,0,0,0,0
AB,1,1400,2007,1,1,0,0,14,20,0,0,0,0,0,0,1,0,0
AB,1,1400,2008,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0
AB,1,1400,2009,2,1,0,1,7,4,0,0,0,0,0,0,0,0,0
AB,1,1400,2010,2,2,0,0,11,16,0,0,0,0,0,0,0,0,0
AB,1,1400,2011,1,0,0,0,14,5,0,0,0,0,0,1,0,0,0
AB,1,1400,2012,2,0,0,0,8,7,0,0,0,0,0,0,0,0,0
AB,1,1400,2013,3,0,0,0,5,14,0,0,0,0,0,0,0,0,0
AB,1,1400,2014,5,4,0,0,8,17,0,0,0,0,0,1,0,0,1
AB,1,1400,2015,0,0,0,0,7,5,0,0,0,0,0,0,0,0,0
AB,1,1400,2016,0,1,0,0,4,2,0,0,0,0,0,0,0,0,0
AB,1,1400,2017,0,0,0,0,10,5,0,0,0,0,0,0,0,0,0
AB,1,1400,2018,2,3,0,0,19,16,0,0,0,0,0,0,0,0,0
AB,1,1400,2019,3,0,0,0,4,2,0,0,0,0,0,0,0,0,0
AB,1,1400,2020,0,0,0,0,5,2,0,0,0,0,0,0,1,0,0
AB,1,1400,2021,1,2,0,0,5,4,0,0,0,0,0,0,0,0,0
AB,1,1400,2022,2,0,0,0,4,8,0,0,0,0,0,0,0,0,0
AB,1,1400,2023,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0
AB,1,1400,2024,5,1,0,0,4,6,0,0,0,0,0,0,0,0,0
AB,1,1420,1976,4,1,0,0,13,21,0,0,0,0,0,0,0,0,0
AB,1,1420,1977,1,1,0,0,9,10,0,0,0,0,0,0,0,0,1
AB,1,1420,1978,0,1,0,0,7,5,0,0,0,0,0,0,0,0,0
AB,1,1420,1979,0,0,0,0,6,7,0,1,0,0,0,0,0,0,3
AB,1,1420,1980,1,1,0,0,15,12,0,0,0,0,0,0,2,0,7
AB,1,1420,1981,1,0,0,0,5,7,0,0,0,0,0,0,0,0,5
AB,1,1420,1982,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0
AB,1,1420,1983,3,1,0,0,9,2,0,0,0,0,0,0,0,0,0
AB,1,1420,1984,2,1,0,0,10,10,0,0,0,0,0,0,0,0,1
AB,1,1420,1985,0,1,0,0,11,17,0,0,0,0,0,0,0,0,0
AB,1,1420,1986,2,0,0,0,23,24,0,0,0,0,0,0,0,0,0
AB,1,1420,1987,0,0,0,0,5,7,0,0,0,0,0,0,1,0,0
AB,1,1420,1988,2,3,0,0,2,2,0,0,0,0,0,0,0,0,0
AB,1,1420,1989,0,2,0,0,11,13,0,0,0,0,0,0,0,0,0
AB,1,1420,1990,0,1,0,0,5,4,0,1,0,0,0,0,0,0,0
AB,1,1420,1991,0,1,0,0,4,6,0,0,0,0,0,0,0,0,0
AB,1,1420,1992,2,3,0,0,4,7,0,0,0,0,0,1,0,0,2
AB,1,1420,1993,3,2,0,0,12,7,0,0,0,0,0,0,0,0,0
AB,1,1420,1994,1,0,0,0,9,12,0,0,0,0,0,0,0,0,1
AB,1,1420,1995,1,1,0,0,7,2,0,0,0,0,0,0,0,0,0
AB,1,1420,1996,3,5,0,0,14,19,0,0,0,0,0,1,0,0,0
AB,1,1420,1997,1,0,0,0,25,25,0,0,0,0,0,0,0,0,1
AB,1,1420,1998,2,2,0,0,10,11,0,0,0,0,0,0,0,0,0
AB,1,1420,1999,6,3,0,0,18,17,0,0,0,0,0,0,0,0,0
AB,1,1420,2000,3,5,0,0,3,6,0,0,0,0,0,0,0,0,0
AB,1,1420,2001,5,4,0,0,12,4,0,0,0,0,0,0,0,0,0
AB,1,1420,2002,3,0,0,0,11,16,0,0,0,0,0,0,0,0,0
AB,1,1420,2003,2,1,0,0,10,8,0,0,0,0,0,0,0,0,0
AB,1,1420,2004,7,4,0,0,13,13,0,0,0,0,0,0,0,0,0
AB,1,1420,2005,3,1,0,0,13,12,0,0,0,0,0,0,0,0,0
AB,1,1420,2006,2,4,0,0,14,23,0,0,0,0,0,0,0,0,0
AB,1,1420,2007,2,2,0,0,20,36,0,0,0,0,0,0,1,0,0
AB,1,1420,2008,4,2,0,0,8,8,0,0,0,0,0,0,0,0,0
AB,1,1420,2009,2,4,0,0,8,6,0,0,0,0,0,0,0,0,0
AB,1,1420,2010,0,2,0,0,18,16,0,0,0,0,0,0,0,0,0
AB,1,1420,2011,2,0,0,0,11,19,0,0,0,0,0,0,0,0,0
AB,1,1420,2012,0,1,0,0,6,9,0,0,0,0,0,0,0,0,0
AB,1,1420,2013,0,3,0,0,4,6,0,0,0,0,0,0,0,0,0
AB,1,1420,2014,0,0,0,0,6,14,0,0,0,0,0,0,0,0,1
AB,1,1420,2015,2,2,0,0,6,8,0,0,0,0,0,0,0,0,0
AB,1,1420,2016,2,2,0,0,2,3,0,0,0,0,0,0,0,0,0
AB,1,1420,2017,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0
AB,1,1420,2018,2,1,0,0,6,10,0,0,0,0,0,0,0,0,0
AB,1,1420,2019,0,0,0,0,6,9,0,0,0,0,0,0,0,0,0
AB,1,1420,2020,1,0,0,0,3,3,0,0,0,0,0,0,0,0,0
AB,1,1420,2021,2,0,0,0,2,3,0,0,0,0,0,0,0,0,0
AB,1,1420,2022,2,2,0,0,2,0,0,0,0,0,0,0,1,0,0
AB,1,1420,2023,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0
AB,1,1420,2024,2,0,0,0,6,3,0,0,0,0,0,0,0,0,0
AB,1,1430,1976,15,15,0,0,45,44,0,0,0,0,0,2,0,0,11
AB,1,1430,1977,15,17,0,0,32,23,0,0,0,0,0,0,0,0,16
AB,1,1430,1978,2,6,0,0,21,14,0,0,0,0,0,0,1,0,1
AB,1,1430,1979,3,0,0,0,34,24,0,0,0,0,0,0,1,0,9
AB,1,1430,1980,13,14,0,0,23,20,0,0,0,0,0,2,0,0,19
AB,1,1430,1981,11,19,0,0,21,24,0,0,0,0,0,0,0,0,7
AB,1,1430,1982,3,0,0,0,8,10,0,0,0,0,0,0,0,0,1
AB,1,1430,1983,3,3,0,0,11,12,0,0,0,0,0,0,0,0,0
AB,1,1430,1984,8,7,0,0,27,21,0,0,0,0,0,0,0,0,1
AB,1,1430,1985,4,5,0,0,28,21,0,0,0,0,0,0,0,0,0
AB,1,1430,1986,2,2,0,0,7,8,0,0,0,0,0,2,0,0,0
AB,1,1430,1987,8,5,0,0,22,24,0,0,0,0,0,0,0,0,0
AB,1,1430,1988,8,10,0,0,15,16,0,0,0,0,0,0,0,0,0
AB,1,1430,1989,2,7,0,0,13,24,0,0,0,0,0,0,0,0,0
AB,1,1430,1990,4,7,0,0,15,16,0,0,0,0,0,0,0,0,0
AB,1,1430,1991,2,0,0,0,5,6,0,0,0,0,0,0,0,0,0
AB,1,1430,1992,9,4,0,0,17,12,0,0,0,0,0,0,0,0,0
AB,1,1430,1993,6,1,0,0,7,16,0,0,0,0,0,0,0,0,0
AB,1,1430,1994,0,11,0,0,12,15,0,0,0,0,0,0,0,0,0
AB,1,1430,1995,1,4,0,0,10,10,0,0,0,0,0,0,0,0,0
AB,1,1430,1996,7,7,0,0,8,7,0,0,0,0,0,0,0,0,0
AB,1,1430,1997,5,6,0,0,35,18,0,0,0,0,0,0,0,0,0
AB,1,1430,1998,6,7,0,0,16,12,0,0,0,0,0,0,0,0,0
AB,1,1430,1999,8,16,0,0,11,9,0,0,0,0,0,0,0,0,0
AB,1,1430,2000,12,10,0,0,3,8,0,0,0,0,0,0,0,0,0
AB,1,1430,2001,9,6,0,0,6,8,0,0,0,0,0,0,0,0,0
AB,1,1430,2002,4,6,0,0,8,9,0,0,0,0,0,0,0,0,0
AB,1,1430,2003,3,3,0,0,8,10,0,0,0,0,0,0,0,0,0
AB,1,1430,2004,5,4,0,0,7,13,0,0,0,0,0,0,0,0,0
AB,1,1430,2005,6,4,0,0,15,18,0,0,0,0,0,0,1,0,0
AB,1,1430,2006,7,8,0,0,3,9,0,0,0,0,0,0,0,0,0
AB,1,1430,2007,1,5,0,0,16,11,0,0,0,0,0,0,0,0,0
AB,1,1430,2008,6,2,0,0,15,21,0,0,0,0,0,0,0,0,0
AB,1,1430,2009,9,0,0,0,8,3,0,0,0,0,0,0,0,0,0
AB,1,1430,2010,0,9,0,0,8,16,0,0,0,0,0,0,0,0,0
AB,1,1430,2011,3,2,0,0,21,13,0,0,0,0,0,0,0,0,0
AB,1,1430,2012,2,11,0,0,14,9,0,0,0,0,0,0,0,0,0
AB,1,1430,2013,1,2,0,0,6,12,0,0,0,0,0,0,0,0,0
AB,1,1430,2014,8,10,0,0,12,13,0,0,0,0,0,0,0,0,0
AB,1,1430,2015,4,5,0,0,10,5,0,0,0,0,0,0,0,0,2
AB,1,1430,2016,1,1,0,0,3,8,0,0,0,0,0,0,0,0,0
AB,1,1430,2017,0,2,0,0,3,3,0,0,0,0,0,0,0,0,0
AB,1,1430,2018,4,8,0,0,4,3,0,0,0,0,0,0,0,0,0
AB,1,1430,2019,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0
AB,1,1430,2020,2,1,0,0,15,7,0,0,0,0,0,0,0,0,0
AB,1,1430,2021,3,1,0,0,10,7,0,0,0,0,0,0,0,0,0
AB,1,1430,2022,3,7,0,0,2,1,0,0,0,0,0,0,0,0,0
AB,1,1430,2023,1,3,0,0,2,3,0,0,0,0,0,0,0,0,0
AB,1,1430,2024,3,3,0,0,3,2,0,0,0,0,0,0,0,0,0
AB,1,1440,1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
AB,1,1440,1985,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
AB,1,1440,1991,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
AB,1,1440,1999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AB,1,1440,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AB,1,1440,2023,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
AB,1,1460,1976,1,4,0,0,4,4,0,0,0,0,0,0,0,0,0
AB,1,1460,1977,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1
AB,1,1460,1978,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0
AB,1,1460,1979,1,1,0,0,2,2,0,0,0,0,0,0,0,0,3
AB,1,1460,1980,2,3,0,0,4,1,0,0,0,0,0,0,0,0,3
AB,1,1460,1981,4,3,0,0,3,2,0,0,0,0,0,0,0,0,3
AB,1,1460,1982,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
AB,1,1460,1983,4,0,0,0,3,4,0,0,0,0,0,0,0,0,0
AB,1,1460,1984,2,0,0,0,2,4,0,0,0,0,0,0,0,0,0
AB,1,1460,1985,3,5,0,0,3,1,0,0,0,0,0,0,0,0,0
AB,1,1460,1986,7,7,0,0,1,4,0,0,0,0,0,0,0,0,0
AB,1,1460,1987,1,3,0,0,0,4,0,0,0,0,0,0,0,0,0
AB,1,1460,1988,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0
AB,1,1460,1989,3,6,0,0,0,1,0,0,0,0,0,0,0,0,0
AB,1,1460,1990,2,5,0,0,6,1,0,0,0,0,0,0,0,0,0
AB,1,1460,1991,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
AB,1,1460,1992,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0
AB,1,1460,1993,2,0,0,0,7,4,0,0,0,0,0,0,0,0,0
AB,1,1460,1994,5,2,0,0,6,10,0,0,0,0,0,0,0,0,0
AB,1,1460,1995,3,4,0,0,2,1,0,0,0,0,0,0,0,0,0
AB,1,1460,1996,3,6,0,0,4,5,0,0,0,0,0,0,0,0,0
AB,1,1460,1997,4,3,0,0,2,4,0,0,0,0,0,0,0,0,1
AB,1,1460,1998,0,4,0,0,1,1,0,0,0,0,0,1,0,0,0
AB,1,1460,1999,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0
AB,1,1460,2000,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0
AB,1,1460,2001,4,3,0,0,0,1,0,0,0,0,0,0,0,0,1
AB,1,1460,2002,2,11,0,0,0,0,0,0,0,0,0,0,0,0,1
AB,1,1460,2003,0,3,0,0,3,2,0,0,0,0,0,0,0,0,0
AB,1,1460,2004,0,4,0,0,3,1,0,0,0,0,0,0,0,0,0
AB,1,1460,2005,2,4,0,0,3,0,0,0,0,0,0,0,0,0,1
AB,1,1460,2006,0,2,0,0,2,1,0,0,0,0,0,0,0,0,0
AB,1,1460,2007,3,4,0,0,10,9,0,0,0,0,0,0,0,0,0
AB,1,1460,2008,2,10,0,0,1,2,0,0,0,0,0,0,0,0,0
AB,1,1460,2009,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0
AB,1,1460,2010,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
AB,1,1460,2011,3,1,0,0,3,4,0,0,0,0,0,0,0,0,0
AB,1,1460,2012,1,2,0,0,2,1,0,0,0,0,0,0,0,0,0
AB,1,1460,2013,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0
AB,1,1460,2014,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0
AB,1,1460,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
AB,1,1460,2017,0,6,0,0,2,1,0,0,0,0,0,0,0,0,0
AB,1,1460,2018,1,4,0,0,8,13,0,0,0,0,0,0,0,0,0
AB,1,1460,2019,1,0,0,0,3,2,0,0,0,0,0,0,0,0,0
AB,1,1460,2020,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0
AB,1,1460,2021,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0
AB,1,1460,2022,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
AB,1,1460,2023,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
AB,1,1460,2024,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
AB,1,1470,1976,0,4,0,0,4,4,0,0,0,0,0,0,0,0,2
AB,1,1470,1977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
AB,1,1470,1978,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
AB,1,1470,1979,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
